,hoard_id,name,startDate,endDate,type_find,hoard?,excavation?,single?,num_coins,num_known_coins,num_unknown_coins,year_found,year_end_found,comments,lat,long,certainty,owner,created,imported
125,1359,PAS: Pin Dale 1359,306.0,337.0,EG_IARCH,hoard,,,18.0,18,0,1936.0,1936.0,"Roman coin hoard found in 1936. Discrepancy in location of findspot. HER reports that 18 coins, including an AE of Constantine the Great, were found in 1936 in Hadfield's Quarry in Pindale near a cottage called the Black Rabbit.",53.33645373469141,-1.7544260893010473,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
126,1361,PAS: Lancaster 1361,306.0,337.0,EG_IARCH,hoard,,,1.0,0,1,1830.0,1838.0,"Robertson 2000, 247-248 no. 1019:""""In this same yard [i.e. the churchyard], have been picked up in this century about a hundred coins of Constantine and Probus, with others of Licinius, Diocletian, Maximian, Antoninus Pius, Domitian, Vespasian, Hadrian, Marcus Aurelius and Commodus.""-E. Baines, Hist. of Co. Palatine and Duchy of Lancaster (1868-70), ed. J. Harland)-Some of these coins must have been ant., others must have been AE.""",54.050533889856844,-2.806270661438284,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
127,1364,PAS: Madeley 1364,317.0,340.0,EG_IARCH,hoard,,,1.0,1,0,1817.0,1817.0,"Robertson 2000, 262 no. 1100:""""In 1817 two urns, containing a quantity of Roman copper coins, were turned up by the plough on a farm called Little Madeley Parks, about three miles from Chesterton. The urns were destroyed; a horseshoe and a key were found at the same time. The coins identified were"": Maximinus Daza, Constantine I, Licinius I, Crispus, and Constantine II.-VCH Staffs., I (1908), 191-After W. Pitt, Topog. Hist. of Staffs. (1817), I, 447, some typesJ. Ward, The Borough of Stoke on Trent (1842), 17 illustrated 9 of the coins: 2 ant. of Postumus and Tetricus I; and 7 AE of Maximinus Daza 1, Constantine I 3, Licinius I 2, and Crispus 1.A.J.H. Gunstone, in N. Staffs. Journ. of Field Studies, 4 (1964), 29, provided RIC and LRBC refs. for the 9 coins illustrated by J. Ward, and added that it was possible that some coins from this hoard were preserved in the Newcastle-under-Lyme """,53.00181974108401,-2.3441728127647012,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
128,1365,PAS: Elm 1365,317.0,341.0,EG_IARCH,hoard,,,1.0,0,1,1691.0,1691.0,"Robertson 2000, 262 no. 1098:""""There is a camp overlooks Stanton-drue call'd Mizknoll, another at Elm two miles west from Frome. In 1691 a pot of roman coyn found there, most of Constantin junior.""-W. Stukeley, Itin. Cur. (1724), 141-The coins were probably small AE.""",51.23780078576202,-2.3680804572593264,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
129,1434,PAS: Todmorden 1434,138.0,268.0,EG_IARCH,hoard,,,3000.0,0,3000,1838.0,1838.0,"A hoard of 3000 coins found in what was thought to be a leather bag in Kitson Wood, Todmorden in 1838. The coins are said to have been of Hadrian, Antoninus and Gallienus, so the date of the hoard is uncertain.Source: http://www.pastscape.org.uk/hob.aspx?hob_id=46097",53.72754871113605,-2.1204559918804984,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
130,1469,PAS: Wookey Hole 1469,367.0,383.0,EG_IARCH,hoard,,,1.0,0,1,1852.0,1862.0,"Robertson 2000, 352-353 no. 1444:""""15 Jan., 1863""Mr. T. Venables exhibited some Roman silver coins forming a portion of a hoard lately discovered near Wookey Hole, Somersetshire. They comprised coins of Constantius II, Julianus, Valens, and Gratianus, including a fine silver medallion of the latter emperor, with the reverse legend GLORIA EXERCITVS.""NC, 1863, Proc., 819 Feb. 1863""Mr. Venables exhibited some Roman small brass coins found at Wookey Hole, Somersetshire, with the silver coins and medallions shown at a former meeting. They comprised coins of 'Urbs Roma', struck under Constantine, of Constans, Valentinian, Valens, and Gratianus, and a few barbarous imitations of Roman coins.""NC, 1863, Proc., 11W. Boyd Dawkins, in Proc. Somerset Arch. and Nat. Hist. Soc., XI (1861-2), (2), 201, gave a different account of what was presumably the same find: ""A pot of Romano-British money was also found near the cave, which being of about the same workmanship, form, and size as a large common flower pot, was broken, as is usually the case, and the silver coins of Allectus and Commodus were divided among the workmen.""The last account of the range of coins in the hoard does not agree with the two others, and must be regarded as incorrect.In Fitzwilliam Museum, Cambridge, is 1 sil. of Gratian (RIC 27c), from the Spenser George Perceval Bequest, 1920, with the note: ""From hoard found in Wookey Hole, Wells. Gave £1 for this coin, Ap: 15, 1862.""""",51.22835919543829,-2.671616898118564,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
131,1470,PAS: Cymyran 1470,367.0,383.0,EG_IARCH,hoard,,,10.0,10,0,1998.0,2001.0,"1 radiate and 9 nummi to 383. TAR 2001, 197.Treasure numbers associated with this hoard: 2002 T123; 01.04",53.24218831482945,-4.541545224928433,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
132,1471,PAS: Trebursye 1471,367.0,383.0,EG_IARCH,hoard,,,5.0,0,5,1906.0,2.0,"Report of a hoard of 5 (or 9, depending on reports) coins found in a garden in Trebursye along with the bowl of a spoon. The variation in reports is between 5 and 1 coins of Carausius. Metals not specified.Two coins of Valens, two of Gratian and 1 (or 5) of Carausius.",50.62748532826142,-4.393623190690479,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
133,1472,PAS: Dryslwyn 1472,367.0,383.0,EG_IARCH,hoard,,,13.0,12,1,2005.0,2006.0,13 nummi to GratianTreasure numbers associated with this hoard: 2006.01,51.864262056487235,-4.102881851649268,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
134,1473,PAS: Lincoln (Broadway) 1473,367.0,383.0,EG_IARCH,hoard,,,78.0,78,0,1956.0,1956.0,"Robertson 2000, 346 no. 1420:""""At the rear of no. 91, Broadway, Lincoln, workmen digging a drain trench during May, 1956, found a number of small bronze Roman coins. Most of these have been secured for the museum by gift or purchase, and a small trial excavation was undertaken by members of the Lincoln Archaeological Research Committee under the writer which also produced some coins and other material.The total of coins recovered by all means was 6827 of the coins, more than a third of the total, were copies, and 22 were copied (at various dates after c. 348) from the same original.""Then came a list of 66-8 coins, including 26, not 27 copies.""The coins were found in a uniform layer of dark occupation material rather over two feet thick containing fourth century pottery and animal bones.""D.F. Petch, in Reps., Papers, Lincs. Archit. and Arch. Soc., 7, 1 (1956-7), 10f., types""Eight further coins belonging to the hoard of fourth century bronze coins found in the garden of 91 Broadway, Lincoln in 1956 have been presented to the museum by Mr. L. Aldred (28-59). The coins are of Victorinus, Claudius II, Valentinian I,Valens,Gratian,and Theodora. The original find included a large proportion of copies, and the gift includes two of these, one of the Constantinopolis series (c. AD 330-5), the other a small cut down copy, presumably of a fourth century prototype.A small bronze coin of Constantine II found in the garden of 93 Broadway in 1960 has also been presented to the Museum (1-60) and as this is undoubtedly from the hoard the total now stands at 67 [sic] coins.""D.F. Petch, in Reps., Papers, Lincs. Archit. and Arch. Soc., 9, 1 (1961), 19f., some typesThe no. of coins in Lincoln City and County Museum, from the Broadway find, 78 in total, included 1 AE coin, 1 den., 5 ant. and 71 small AE:AE Den. Ant. AE (small)Faustina I (deified) 1Severus 1Gallienus 1Victorinus 1Tetricus I 1Claudius II (deified) 1Carausius 1Constantine I 5Crispus 1Constantine II, Caes. 1Constantius II, Caes. 1Constantinopolis 2Urbs Roma 2Theodora (after AD 337) 1GLORIA EXERCITVS 1Constantius II, Aug. 8Constans, Aug. 5Constantius II, or Constans, Aug. 25Valentinian I 4Valens 9Gratian 5uncertain 4th cent. 11 1 5 71(b.)(1 b.)(1 stand., b.)(b. VICTORIAE DD AVGGQ NN 1; FEL TEMP REPARATIO, falling horseman 24) (b.)(b.)The fourth century copy, cut down, had on the obv.VS P F AVG, and on the rev. a Chi-Rho monogram.Examined, 1978 (ASR)If the 78 coins included a hoard, it is uncertain which of the coins belonged to it.""",53.24213317929172,-0.5348950596871943,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
135,1474,PAS: West Hill 1474,367.0,383.0,EG_IARCH,hoard,,,24.0,24,0,1952.0,1970.0,"Robertson 2000, 350 no. 1432""""""Occupation debris comes from ploughing above the 300 ft. contour on the crest of the narrow ridge overlooking the Corfe gap. Romano-British sherds, some of the 3rd or 4th century, flint flakes, part of an unfinished hand-cut shale armlet, and 26 bronze coins (all of the 4th century down to Gratian (367-83) save two of the 2nd and 3rd centuries, have been found since 1952 on the crest of the hill.""RCHM SE Dorset, II.3 (1970), 599""",50.640371255064906,-2.0664135896706046,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
136,1475,PAS: Bourton 1475,367.0,383.0,EG_IARCH,hoard,,,100.0,2,98,1880.0,1895.0,"Robertson 2000, 350 no. 1433:""""He himself [i.e. Mr. George Witts] opened a villa at Bourton for the Cotswold Field Club. While wielding a pickaxe he came on a nest of Roman coins, and covered them up as quickly as possible, and shovelled earth on the top of them. The next day the Field Club came. He first discoursed on the wonders of the Roman villa and then said in a casual way 'Let's see if we can find anything.' He took up a pickaxe and immediately found the coins.""G.B. Witts, in Trans. Bristol and Glos. Arch. Soc., XX (1895-7), 349The hoard consisted of ""upwards of one hundred coins principally of Valens, Valentinian, Constantine, Gratian etc., but some belonging to Licinius, Probus, Crispus, Tetricus, and Salonina.""G.B. Witts, Arch. Handbook of the Co. of Glos. (1905), 56The coins of Salonina, Tetricus and Probus must have been ant., the others were probably small AE.""",51.86934908721701,-1.769023771794052,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
137,1478,PAS: Hambledon 1478,367.0,383.0,EG_IARCH,hoard,,,33.0,33,0,1941.0,1942.0,"HER record of a small hoard of 33 nummi ending with Gratian, found by the side of the road in Hambledon before 1942. Probably Valentinianic?",50.933878566233915,-1.0681238230530505,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
138,1479,PAS: Welford 1479,367.0,383.0,EG_IARCH,hoard,,,800.0,1,799,1825.0,1825.0,"Robertson 2000, 349 no. 1429:""""In the month of February, 1825, as some labourers were employed in repairing a bank in this lane [i.e. Hangmanstone Lane], near the ruins of Poughley, they found about 18 inches below the surface of the ground, between the middle of the road and the bank, a grey earthen vessel, containing nearly 800 coins of Constantine, Julian, Valens, Valentinian, Gratian and others, the whole of which were in good preservation.""E.W. Gray, Hist. and Ant. of Newbury (1839), 268S. Palmer referred to this find in Trans. Newbury and Dist. Field Club, II (1872-5), 62, adding ""and one [i.e. coin] of Maximianus was recently sent to me"", but whether the coin of Maximian was actually part of the hoard is not certain.H.J.E. Peake, Arch. of Berks. (1930), 121, suggested that this hoard was the same as the hoard listed as Chaddleworth, 1850 (Berks.) [no. 1428]. The Chaddleworth hoard, however, contained about 100 silver coins, while the Welford hoard contained almost 800 coins, of unspecified metal. Moreover, the Chaddleworth pot was broken, with only a fragment surviving, while the Welford pot is still intact.The Welford pot is in Newbury District Museum. It is a long-necked flagon, 12? in. high and 6 3/8 in. wide, of a clear red colour, but showing grey patches where it has been worn. It has a thick bright red slip, and is highly polished and decorated with girth grooves, cordons, and mouldings.Examined, and drawn, 1948 (ASR)""",51.47869534246702,-1.394596300542986,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
139,1480,PAS: Kirmington 1480,367.0,383.0,EG_IARCH,hoard,,,32.0,32,0,1780.0,1780.0,"Robertson 2000, 343 no. 1406:""""In 1955 this Society [i.e. the Society of Antiquaries of Newcastle on Tyne] purchased a small collection of coins, and in this collection there were several packets which had been confined specially to a small bag. All these packets were marked 'Roman copper coins found at Kirmington Field about 1780'. The total number is 11 coins, 7 of which are Constantinian issues and the remainder are composed of 1 of Valentinian I and 3 of Valens.The evidence for stating that they constitute part of a hoard is to be taken from a note inscribed on one of the packets, as follows:'These Roman coins were found among othersin Kirmington field on the right side of the road leading to Brigg near to Yarborough Camp about the year 1780.'Kirmington is about 12 miles W.N.W. of Grimsby, Lincolnshire, and Mr. F.T. Baker of the Lincoln Museum and Art Gallery advises me that 'the coin hoard was evidently found in the open field of Kirmington before enclosure. There is a road from Kirmington to Brigg, a distance of about 9 miles. The hoard is thus in the north-east of the county near to Grimsby. This is the first recorded coin find from the area of Kirmington.""Then came a list of the 11 coins in Newcastle.D. Smith, in AA (4), XXXVIII (1960), 236f., types, mintsThe Lincoln City and County Museum also acquired 21 coins from Kirmington. They were said to have been ""found c. 1948 or 1780. Schoolboy gave 21 coins to Mr. Kirkby (donor) - he had received them from an uncle.""""Could it be that the 1780 hoard and the 21 in LM are two separate finds from the same hoard?""Notes in Lincoln City and County MuseumThe two lists, of 11 and 21 coins, are:Newcastle LincolnAE Den. Ant. AESeveran period (?) 1Tetricus I 1Tetricus II 1Constantine I 1Constantine II, Caes. 1 1Constantius II, Caes. 2Constantinopolis 2 1House of Constantine I 1Constantius II, Aug. 1Constantius II, Aug. (?) 2Constans, Aug. 2 2Valentinian I 1 3Valens 3 3Gratian 311 1 2 18(plated)(b.)(GLORIA EXERCITVS)(b. FEL TEMP REPARATIO, falling horseman)Examined, 1978 (ASR)""",53.584058949180424,-0.3398528325251944,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
140,1481,PAS: Chaddleworth 1481,367.0,383.0,EG_IARCH,hoard,,,100.0,1,99,1850.0,1850.0,"Robertson 2000, 349 no. 1428:""1 March 1850""Mr. C. Long exhibited also several silver coins, of Constantius, Valens, Valentinian, and Gratian, part of a hoard (about one hundred in number) discovered in the parish of Chaddleworth, Berks., deposited in an earthen vase, of which a fragment only was preserved. The spot is on a bye-road about two miles north of the 'Upper Baydon Road', which appears to be a continuation of the Ermine Street, leading from Corinium to Speen (Spinae).""AJ, VII (1850), 87. See also Welford, 1825 (Berks.)"" [Robertson no.1429]",51.47248517441548,-1.4110918012486795,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
