ID,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,dynasty,denomination,num_coins,mint,imported,created,updated
1134,THS-1134,THS-1134-1,566,567,566,567,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1135,THS-1135,THS-1135-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1136,THS-1136,THS-1136-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1137,THS-1137,THS-1137-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1138,THS-1138,THS-1138-1,570,571,570,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1139,THS-1139,THS-1139-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1140,THS-1140,THS-1140-1,568,577,568,577,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1141,THS-1141,THS-1141-1,568,583,568,583,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1142,THS-1142,THS-1142-1,518,527,518,527,Justin I,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1143,THS-1143,THS-1143-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1144,THS-1144,THS-1144-1,565,566,565,566,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1145,THS-1145,THS-1145-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1146,THS-1146,THS-1146-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,6,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1147,THS-1147,THS-1147-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1148,THS-1148,THS-1148-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,11,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1149,THS-1149,THS-1149-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1150,THS-1150,THS-1150-1,565,578,565,578,Justin II,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1151,THS-1151,THS-1151-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1152,THS-1152,THS-1152-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1153,THS-1153,THS-1153-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1154,THS-1154,THS-1154-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1155,THS-1155,THS-1155-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1156,THS-1156,THS-1156-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1157,THS-1157,THS-1157-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1158,THS-1158,THS-1158-1,567,580,567,580,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1159,THS-1159,THS-1159-1,578,579,578,579,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1160,THS-1160,THS-1160-1,581,582,581,582,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1161,THS-1161,THS-1161-1,586,587,586,587,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1162,THS-1162,THS-1162-1,604,605,604,605,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1163,THS-1163,THS-1163-1,614,615,614,615,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1164,THS-1164,THS-1164-1,569,578,569,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1165,THS-1165,THS-1165-1,589,602,589,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1166,THS-1166,THS-1166-1,569,571,569,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1168,THS-1168,THS-1168-1,576,577,576,577,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1169,THS-1169,THS-1169-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1170,THS-1170,THS-1170-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1171,THS-1171,THS-1171-1,538,562,538,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1172,THS-1172,THS-1172-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1173,THS-1173,THS-1173-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1174,THS-1174,THS-1174-1,565,566,565,566,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1175,THS-1175,THS-1175-1,584,585,584,585,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1176,THS-1176,THS-1176-1,595,596,595,596,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1177,THS-1177,THS-1177-1,583,584,583,584,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1178,THS-1178,THS-1178-1,518,527,518,527,Justin I,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1179,THS-1179,THS-1179-1,552,562,552,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1180,THS-1180,THS-1180-1,527,538,527,538,Justinian I,Eastern Roman Empire,2 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1181,THS-1181,THS-1181-1,614,615,614,615,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1182,THS-1182,THS-1182-1,527,562,527,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1183,THS-1183,THS-1183-1,565,578,565,578,Justin II,Eastern Roman Empire,5 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1184,THS-1184,THS-1184-1,527,562,527,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1185,THS-1185,THS-1185-1,617,618,617,618,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1186,THS-1186,THS-1186-1,567,578,567,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1187,THS-1187,THS-1187-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1188,THS-1188,THS-1188-1,552,562,552,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1189,THS-1189,THS-1189-1,527,562,527,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1190,THS-1190,THS-1190-1,527,565,527,565,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1191,THS-1191,THS-1191-1,527,562,527,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1192,THS-1192,THS-1192-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1193,THS-1193,THS-1193-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1194,THS-1194,THS-1194-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1195,THS-1195,THS-1195-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1196,THS-1196,THS-1196-1,568,575,568,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1197,THS-1197,THS-1197-1,586,587,586,587,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1198,THS-1198,THS-1198-1,587,588,587,588,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1199,THS-1199,THS-1199-1,601,602,601,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1200,THS-1200,THS-1200-1,583,584,583,584,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1201,THS-1201,THS-1201-1,587,588,587,588,Maurice,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1202,THS-1202,THS-1202-1,602,603,602,603,Phokas,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1203,THS-1203,THS-1203-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1204,THS-1204,THS-1204-1,538,562,538,562,Justinian I,Eastern Roman Empire,4 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1205,THS-1205,THS-1205-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1206,THS-1206,THS-1206-1,562,565,562,565,Justinian I,Eastern Roman Empire,10 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1207,THS-1207,THS-1207-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1208,THS-1208,THS-1208-1,527,565,527,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1209,THS-1209,THS-1209-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1210,THS-1210,THS-1210-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1211,THS-1211,THS-1211-1,584,585,584,585,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1212,THS-1212,THS-1212-1,582,583,582,583,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1213,THS-1213,THS-1213-1,518,527,518,527,Justin I,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1214,THS-1214,THS-1214-1,538,550,538,550,Justinian I,Eastern Roman Empire,16 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1215,THS-1215,THS-1215-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1216,THS-1216,THS-1216-1,566,567,566,567,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1217,THS-1217,THS-1217-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1218,THS-1218,THS-1218-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1219,THS-1219,THS-1219-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1220,THS-1220,THS-1220-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1221,THS-1221,THS-1221-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1222,THS-1222,THS-1222-1,565,566,565,566,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1223,THS-1223,THS-1223-1,538,562,538,562,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1224,THS-1224,THS-1224-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1225,THS-1225,THS-1225-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1226,THS-1226,THS-1226-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1227,THS-1227,THS-1227-1,576,578,576,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1228,THS-1228,THS-1228-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1229,THS-1229,THS-1229-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1230,THS-1230,THS-1230-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1231,THS-1231,THS-1231-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1232,THS-1232,THS-1232-1,565,566,565,566,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1233,THS-1233,THS-1233-1,578,579,578,579,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1234,THS-1234,THS-1234-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1235,THS-1235,THS-1235-1,574,576,574,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1236,THS-1236,THS-1236-1,567,578,567,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1237,THS-1237,THS-1237-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1238,THS-1238,THS-1238-1,587,588,587,588,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1239,THS-1239,THS-1239-1,613,614,613,614,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1241,THS-1241,THS-1241-1,598,599,598,599,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1242,THS-1242,THS-1242-1,602,602,602,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1243,THS-1243,THS-1243-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1244,THS-1244,THS-1244-1,589,590,589,590,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1245,THS-1245,THS-1245-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1246,THS-1246,THS-1246-1,594,595,594,595,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1247,THS-1247,THS-1247-1,589,590,589,590,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1248,THS-1248,THS-1248-1,614,615,614,615,Heraklios,Eastern Roman Empire,40 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1249,THS-1249,THS-1249-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1250,THS-1250,THS-1250-1,527,538,527,538,Justinian I,Eastern Roman Empire,1 nummus,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1251,THS-1251,THS-1251-1,527,538,527,538,Justinian I,Eastern Roman Empire,1 nummus,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1252,THS-1252,THS-1252-1,611,612,611,612,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1253,THS-1253,THS-1253-1,616,617,616,617,Heraklios,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1254,THS-1254,THS-1254-1,568,576,568,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1255,THS-1255,THS-1255-1,518,578,518,578,Heraklios,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
1256,THS-1256,THS-1256-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
